order_id,customer_id,order_date,channel,total_amount,shipping_postal_code
2902,192,2025-03-11,web,136.82,67084
2903,357,2024-07-29,mobile,833.79,16899
2904,200,2024-08-08,mobile,504.49,14797
2905,15,2024-09-07,mobile,312.22,64789
2906,6,2025-03-27,web,35.72,45015
2907,326,2026-01-01,web,37.24,56649
2908,258,2025-04-15,mobile,753.14,10123
2909,485,2025-07-10,web,167.56,67671
2910,23,2025-09-07,store,215.5,18289
2911,82,2025-06-20,web,44.35,84633
2912,84,2025-07-14,mobile,211.12,40821
2913,33,2024-03-23,bopis,138.26,52422
2914,238,2024-12-05,mobile,297.2,49541
2915,309,2024-03-12,mobile,77.08,55482
2916,413,2024-08-30,store,191.54,82591
2917,104,2024-03-29,mobile,158.62,97726
2918,475,2025-03-15,web,1325.24,26045
2919,125,2024-12-18,bopis,297.18,70868
2920,396,2025-01-27,mobile,138.13,61447
2921,498,2025-03-27,bopis,81.38,22422
2922,454,2024-04-03,mobile,1942.38,76282
2923,4,2024-09-21,store,803.83,87513
2924,45,2024-01-24,web,421.12,44542
2925,488,2025-08-18,web,41.08,88911
2926,366,2025-05-14,bopis,194.48,85896
2927,282,2025-08-01,mobile,81.69,42093
2928,345,2024-02-15,bopis,156.14,34458
2929,292,2024-03-28,store,99.06,37253
2930,285,2025-12-23,store,232.86,25673
2931,444,2025-09-24,mobile,72.48,57926
2932,79,2025-12-30,mobile,1029.67,49416
2933,292,2024-12-13,web,262.83,74443
2934,136,2025-03-02,mobile,72.15,82425
2935,67,2025-03-28,mobile,271.29,79518
2936,378,2025-03-31,store,1029.67,97062
2937,320,2024-09-26,web,41.46,82644
2938,81,2025-07-07,bopis,69.18,56424
2939,22,2025-10-10,web,62.3,63329
2940,111,2024-12-21,bopis,1562.61,27693
2941,31,2024-05-31,mobile,234.21,94205
2942,195,2025-07-23,store,469.38,84142
2943,487,2025-01-31,bopis,194.84,17640
2944,196,2025-05-14,store,39.64,90576
2945,202,2024-01-10,web,194.48,23858
2946,120,2024-10-03,web,67.55,50318
2947,54,2024-04-08,web,1314.24,13139
2948,17,2024-06-01,web,194.84,50744
2949,328,2025-02-28,mobile,67.55,19932
2950,88,2025-07-12,bopis,639.26,60588
2951,445,2025-03-15,mobile,82.3,69448
2952,413,2025-01-19,web,1082.55,22963
2953,372,2024-08-22,bopis,1029.67,84285
2954,275,2025-09-07,store,639.88,66248
2955,500,2025-06-23,mobile,3180.09,17675
2956,227,2024-02-05,mobile,834.78,91459
2957,346,2024-12-22,web,505.83,86553
2958,426,2025-08-01,bopis,84.52,61466
2959,379,2024-05-31,web,97.32,81401
2960,223,2024-03-18,mobile,1211.41,25367
2961,239,2025-04-27,web,194.84,42439
2962,195,2025-04-24,mobile,113.79,34097
2963,343,2024-05-31,mobile,62.3,11164
2964,66,2024-04-19,store,28.81,44788
2965,231,2024-07-20,web,37.24,61392
2966,292,2025-09-15,web,941.48,59954
2967,431,2024-02-11,web,67.11,43696
2968,393,2024-01-09,web,173.68,69469
2969,393,2025-09-23,bopis,1046.88,81825
2970,232,2024-07-29,store,1641.05,42735
2971,430,2024-01-03,bopis,76.32,54595
2972,170,2024-06-23,bopis,291.63,97096
2973,98,2025-03-07,web,155.63,30164
2974,169,2025-07-26,web,639.26,36521
2975,445,2025-04-01,web,232.71,92992
2976,166,2025-07-27,bopis,504.49,64882
2977,422,2024-10-10,store,77.95,96454
2978,54,2024-10-27,mobile,756.71,79277
2979,69,2025-09-14,mobile,123.24,40507
2980,88,2024-01-10,mobile,150.08,87971
2981,149,2024-08-25,mobile,55.48,34393
2982,480,2025-01-20,mobile,44.34,48742
2983,6,2025-11-24,mobile,62.3,56052
2984,84,2025-02-02,store,100.58,94943
2985,108,2024-01-24,web,194.84,39768
2986,128,2024-03-16,web,160.51,36899
2987,328,2025-01-28,store,35.72,66554
2988,119,2025-05-14,web,471.85,57222
2989,344,2025-06-02,mobile,253.56,48261
2990,213,2025-11-20,mobile,378.1,35338
2991,363,2024-12-18,mobile,477.04,18144
2992,161,2025-01-03,mobile,29.41,53440
2993,77,2024-10-30,web,91.38,11053
2994,386,2024-04-13,web,479.4,39124
2995,378,2024-11-10,mobile,123.39,46001
2996,308,2025-05-09,web,150.08,52783
2997,53,2025-07-27,mobile,79.8,67333
2998,287,2024-01-22,web,138.41,95750
2999,334,2025-12-17,web,35.72,46797
3000,26,2024-06-14,store,156.31,30747
3001,150,2024-05-15,bopis,319.94,57007
3002,399,2025-02-25,store,1104.04,89646
3003,311,2024-07-10,mobile,69.18,70274
3004,425,2024-03-26,web,297.8,52851
3005,295,2025-03-21,web,467.45,16780
3006,96,2025-05-08,mobile,227.42,18361
3007,475,2024-10-11,store,478.4,67441
3008,300,2025-01-05,mobile,82.3,66734
3009,155,2024-11-23,web,294.16,39122
3010,22,2025-02-05,store,84.52,95382
3011,434,2024-01-08,web,1714.27,42574
3012,39,2024-09-23,bopis,35.72,60304
3013,322,2025-07-22,bopis,625.14,46194
3014,238,2024-11-26,web,873.93,85183
3015,130,2024-10-27,mobile,273.71,61298
3016,365,2024-07-17,mobile,129.78,29929
3017,91,2025-10-01,bopis,37.24,35005
3018,446,2025-11-13,store,105.69,32434
3019,39,2025-06-20,mobile,249.91,42458
3020,193,2024-08-05,web,1111.52,82813
3021,111,2025-01-23,web,62.3,97717
3022,417,2025-05-17,web,737.32,49093
3023,335,2025-05-30,web,67.11,27079
3024,444,2024-06-10,web,244.09,45762
3025,387,2024-03-22,web,32.62,90747
3026,374,2025-08-24,bopis,370.17,25474
3027,401,2025-06-11,store,55.48,42418
3028,195,2025-03-06,web,196.74,98945
3029,438,2025-07-03,bopis,173.68,25559
3030,66,2024-03-08,mobile,109.08,17146
3031,219,2024-09-15,store,792.29,27427
3032,224,2024-10-31,web,69.11,47906
3033,462,2024-09-17,store,1082.55,89869
3034,93,2025-09-30,web,256.74,90025
3035,66,2025-10-16,web,262.14,26097
3036,439,2024-04-09,bopis,959.82,68616
3037,242,2025-04-06,web,76.32,41528
3038,41,2024-05-06,store,106.38,23577
3039,310,2025-12-15,store,1151.41,42815
3040,201,2025-03-10,mobile,76.32,73166
3041,484,2025-04-19,mobile,123.39,81723
3042,131,2024-06-09,web,76.32,74429
3043,180,2024-12-19,bopis,90.43,95233
3044,214,2024-03-30,mobile,393.82,85493
3045,437,2024-04-28,web,77.95,86632
3046,87,2024-09-09,web,377.19,37200
3047,29,2025-02-16,web,69.11,96778
3048,237,2025-12-29,mobile,144.69,10386
3049,291,2024-03-13,mobile,105.94,48410
3050,261,2024-04-21,web,77.3,25021
3051,171,2025-03-27,bopis,238.76,42719
3052,225,2025-06-21,bopis,1758.93,33674
3053,97,2025-03-02,bopis,133.05,51223
3054,462,2024-01-28,web,72.15,61911
3055,245,2024-12-07,bopis,647.46,54155
3056,230,2024-08-26,web,82.92,64919
3057,22,2025-02-01,mobile,59.85,25703
3058,325,2025-03-17,web,150.08,38566
3059,195,2024-09-08,web,44.35,99730
3060,41,2025-12-02,mobile,36.24,57910
3061,212,2025-01-28,web,272.54,58457
3062,267,2024-03-16,mobile,85.98,88943
3063,43,2025-11-08,bopis,59.85,30664
3064,408,2024-05-09,mobile,67.55,97626
3065,190,2025-12-22,web,39.27,95068
3066,194,2024-10-20,bopis,90.43,61632
3067,61,2024-06-01,store,441.81,82545
3068,460,2025-04-21,bopis,416.01,36502
3069,337,2025-02-17,web,229.51,41992
3070,135,2025-04-06,web,124.38,24475
3071,148,2024-04-07,web,382.74,96165
3072,37,2024-06-08,mobile,147.27,20250
3073,345,2025-12-12,web,86.84,41218
3074,168,2025-11-22,web,66.74,27035
3075,56,2024-12-05,web,150.56,31164
3076,243,2025-09-11,web,76.32,17306
3077,205,2025-01-13,store,639.26,85883
3078,421,2024-07-25,web,67.55,37508
3079,1,2024-02-11,web,492.63,41302
3080,10,2025-02-11,web,207.33,35927
3081,159,2025-05-20,store,2382.26,28288
3082,21,2024-02-20,mobile,639.26,53019
3083,171,2025-05-10,web,1012.06,47017
3084,175,2024-05-12,bopis,277.47,65340
3085,349,2025-03-31,bopis,651.81,49435
3086,308,2025-12-29,web,807.01,94109
3087,319,2025-08-23,bopis,1702.46,48729
3088,75,2025-03-17,store,229.51,39358
3089,266,2024-09-27,mobile,194.84,22064
3090,455,2024-12-10,store,530.76,93441
3091,66,2024-12-31,bopis,1082.55,65847
3092,387,2025-05-30,bopis,41.08,63073
3093,119,2025-08-04,web,706.37,30528
3094,385,2025-12-17,mobile,41.08,84916
3095,269,2024-01-09,mobile,203.45,84337
3096,68,2024-06-02,bopis,238.58,62491
3097,353,2025-10-24,bopis,1339.63,47543
3098,12,2024-07-16,mobile,388.96,61045
3099,76,2025-05-18,store,1238.18,20963
3100,318,2024-12-30,mobile,91.38,59383
3101,327,2024-08-16,mobile,120.13,22413
3102,37,2024-11-18,mobile,364.38,98416
3103,196,2025-08-10,web,44.34,54095
3104,184,2024-06-16,mobile,62.3,41144
3105,448,2025-09-22,bopis,647.46,29658
3106,379,2024-05-22,mobile,160.51,29191
3107,227,2024-11-28,bopis,1984.89,16504
3108,312,2025-10-07,mobile,52.5,51257
3109,233,2025-02-04,web,77.3,12478
3110,223,2025-03-27,web,147.27,21284
3111,201,2024-05-02,mobile,102.54,89636
3112,84,2024-07-24,web,955.31,11498
3113,488,2024-09-05,mobile,13.23,97821
3114,370,2025-06-08,store,558.11,83922
3115,356,2025-12-29,bopis,77.95,60225
3116,305,2024-03-27,web,36.24,17322
3117,424,2024-08-09,bopis,1060.03,65930
3118,297,2024-08-06,store,190.15,87046
3119,270,2025-10-05,mobile,815.71,48025
3120,277,2025-11-03,web,1160.61,81414
3121,161,2025-12-05,bopis,155.63,16336
3122,415,2025-01-25,web,2624.53,68561
3123,129,2024-10-29,web,36.24,36556
3124,105,2024-07-05,bopis,46.31,34858
3125,145,2025-02-13,web,116.43,94822
3126,155,2025-07-16,store,185.41,16459
3127,361,2025-03-19,store,1082.55,93188
3128,405,2025-12-27,bopis,290.37,77242
3129,442,2024-11-24,web,1096.78,42913
3130,36,2025-09-29,web,756.71,31113
3131,169,2024-04-16,bopis,540.51,49645
3132,448,2024-07-22,bopis,92.62,12668
3133,192,2024-04-26,web,36.24,94250
3134,12,2024-03-05,web,58.16,65235
3135,438,2024-07-25,store,354.4,16314
3136,358,2025-02-22,bopis,36.36,22803
3137,310,2025-12-26,web,21.75,46600
3138,174,2024-02-04,mobile,639.26,97586
3139,279,2024-10-29,web,520.87,53533
3140,381,2025-06-27,web,1590.54,66344
3141,286,2024-03-20,web,69.13,47053
3142,471,2025-02-14,web,67.11,48353
3143,74,2025-07-25,store,1917.78,49079
3144,454,2024-01-13,web,148.35,76893
3145,31,2024-06-30,bopis,354.4,51376
3146,417,2024-12-02,mobile,589.91,68874
3147,452,2025-04-07,web,225.57,43213
3148,129,2025-06-20,web,123.24,23811
3149,100,2025-02-05,mobile,527.21,72890
3150,144,2025-01-17,mobile,20.16,24965
3151,218,2024-11-11,store,1747.86,15043
3152,342,2025-09-28,store,196.26,91993
3153,495,2024-12-02,web,294.18,12489
3154,446,2025-05-03,mobile,706.82,29865
3155,362,2025-02-11,web,35.72,97612
3156,366,2025-06-29,mobile,160.51,20028
3157,196,2025-05-14,store,216.81,30305
3158,31,2025-08-17,store,138.75,13260
3159,336,2024-05-04,mobile,36.36,18625
3160,219,2025-02-12,mobile,1060.03,53403
3161,467,2025-07-25,web,362.73,67485
3162,398,2024-03-10,store,203.45,82143
3163,380,2025-12-08,web,223.08,79242
3164,395,2025-12-04,mobile,951.48,42354
3165,268,2024-09-26,web,55.48,50498
3166,229,2024-10-28,bopis,77.95,87042
3167,384,2025-03-08,web,545.95,24990
3168,351,2024-06-17,bopis,44.35,79706
3169,222,2024-05-21,mobile,67.11,51447
3170,64,2025-11-22,mobile,1176.93,16093
3171,129,2024-04-26,web,82.3,64905
3172,472,2024-10-24,bopis,123.39,90151
3173,156,2025-11-18,store,1294.92,68280
3174,270,2025-09-17,store,488.18,68618
3175,278,2024-11-04,mobile,86.21,76021
3176,343,2024-10-01,web,77.95,29011
3177,434,2025-11-23,web,86.84,88401
3178,40,2024-04-13,web,194.84,59414
3179,250,2025-04-19,web,144.39,51500
3180,176,2025-11-13,bopis,72.15,70034
3181,451,2024-10-02,store,112.05,54260
3182,454,2025-08-27,store,842.3,72360
3183,332,2024-10-07,web,72.15,99045
3184,76,2024-08-07,web,100.58,47310
3185,85,2024-02-20,bopis,1112.76,62929
3186,251,2024-05-06,mobile,65.25,54735
3187,189,2024-02-23,web,1094.91,54093
3188,244,2024-01-20,web,156.46,50001
3189,442,2024-09-21,store,120.13,41224
3190,124,2024-07-18,web,459.86,21131
3191,311,2025-12-22,web,51.27,16161
3192,31,2025-04-09,mobile,44.34,13968
3193,107,2025-06-24,bopis,467.36,89291
3194,105,2024-04-16,bopis,69.18,26953
3195,365,2025-08-01,mobile,1082.55,85432
3196,372,2024-08-16,mobile,244.32,14943
3197,337,2024-04-10,web,296.45,25819
3198,412,2024-12-16,mobile,1082.55,13386
3199,11,2025-05-08,store,28.81,49835
3200,88,2025-05-24,web,185.41,65372
3201,243,2024-05-11,web,117.1,43595
3202,88,2025-04-11,mobile,156.46,44669
3203,265,2024-08-19,web,78.07,59275
3204,414,2025-10-23,mobile,203.45,49255
3205,474,2025-07-12,store,21.75,57734
3206,463,2025-03-25,web,105.47,91639
3207,73,2024-03-21,mobile,201.9,90772
3208,407,2024-07-16,mobile,599.47,53916
3209,492,2024-11-21,web,100.58,33254
3210,123,2025-10-04,web,76.32,61174
3211,183,2025-03-10,web,225.27,14288
3212,179,2024-03-03,mobile,52.97,11202
3213,97,2025-12-30,web,749.58,11792
3214,226,2024-02-22,mobile,41.08,22422
3215,134,2024-05-24,store,155.63,14940
3216,35,2025-03-23,mobile,85.98,72848
3217,411,2024-04-10,mobile,1082.55,45391
3218,167,2025-06-05,web,194.48,37229
3219,122,2024-12-03,web,81.69,26109
3220,336,2025-12-14,web,105.94,75897
3221,362,2024-06-09,mobile,69.18,54851
3222,437,2024-05-16,mobile,551.67,39280
3223,171,2024-12-06,mobile,194.48,54784
3224,162,2024-04-18,web,471.73,21017
3225,136,2025-03-25,mobile,163.38,28286
3226,296,2024-02-01,mobile,1558.16,87522
3227,340,2024-02-21,store,1811.88,49634
3228,251,2025-10-04,web,39.9,92439
3229,73,2025-11-01,mobile,223.77,35522
3230,464,2024-03-22,mobile,1160.62,48825
3231,235,2025-11-20,mobile,1120.28,66153
3232,462,2025-04-20,store,1011.16,24982
3233,271,2025-08-09,mobile,37.24,67728
3234,32,2025-11-13,bopis,215.5,87890
3235,245,2024-06-08,store,480.95,13166
3236,265,2025-10-25,store,32.62,10680
3237,392,2024-12-01,store,194.84,20310
3238,83,2025-11-20,web,1513.42,83854
3239,331,2024-04-26,store,92.88,54759
3240,378,2024-04-07,mobile,44.35,65873
3241,273,2025-07-09,mobile,76.32,19114
3242,164,2025-01-31,mobile,138.75,72657
3243,296,2025-02-25,bopis,76.32,29212
3244,424,2025-11-24,web,232.26,45536
3245,231,2025-12-21,web,313.49,13737
3246,454,2025-09-16,bopis,148.39,79364
3247,267,2025-05-06,mobile,111.72,18692
3248,357,2025-12-10,bopis,641.37,82984
3249,9,2024-04-18,store,59.85,10915
3250,194,2024-03-23,store,1278.52,58168
3251,68,2024-10-11,mobile,294.54,92622
3252,459,2025-01-02,bopis,156.14,63055
3253,306,2024-11-01,web,66.74,65191
3254,328,2025-10-29,web,749.58,41950
3255,382,2025-06-18,store,72.27,31219
3256,149,2024-01-27,store,86.41,46427
3257,64,2024-11-03,bopis,203.45,86875
3258,201,2025-12-30,web,191.1,62809
3259,360,2024-12-07,web,82.3,22837
3260,464,2025-10-08,mobile,647.46,86108
3261,481,2025-06-28,mobile,382.24,45134
3262,68,2025-10-23,bopis,764.23,73972
3263,280,2024-03-03,web,41.46,19982
3264,156,2025-03-01,store,1320.48,45906
3265,261,2024-12-23,bopis,392.49,13015
3266,209,2024-09-16,mobile,749.58,65086
3267,163,2025-11-25,bopis,1439.03,10503
3268,242,2024-11-04,web,185.41,26810
3269,74,2025-01-24,mobile,297.19,39401
3270,11,2024-11-29,mobile,36.36,15584
3271,248,2024-04-13,bopis,138.75,77694
3272,263,2025-11-21,web,77.08,93085
3273,170,2024-12-20,store,194.84,99013
3274,408,2025-05-19,mobile,340.88,84871
3275,101,2025-12-14,bopis,227.11,21236
3276,342,2025-06-28,mobile,77.95,30670
3277,123,2025-09-21,web,160.51,52160
3278,223,2025-10-21,store,82.92,47226
3279,136,2024-12-10,web,41.46,33819
3280,147,2024-04-21,bopis,2443.05,73326
3281,338,2025-04-25,store,120.13,88900
3282,488,2025-10-30,web,44.35,42336
3283,450,2025-01-22,mobile,129.99,36851
3284,374,2025-09-15,mobile,35.23,77456
3285,72,2024-06-15,web,343.2,70305
3286,58,2025-11-27,bopis,496.12,18266
3287,241,2024-01-30,web,940.02,83994
3288,27,2025-11-05,bopis,37.24,26108
3289,1,2025-12-07,mobile,846.8,92780
3290,166,2025-11-26,bopis,84.52,70631
3291,120,2024-02-20,mobile,298.0,69956
3292,325,2025-11-10,mobile,277.5,67981
3293,187,2025-01-15,bopis,426.28,18170
3294,363,2024-02-11,store,645.05,97158
3295,243,2025-11-13,store,66.74,85091
3296,124,2025-06-07,web,120.13,36002
3297,126,2025-12-27,web,133.05,14578
3298,322,2025-05-10,mobile,99.06,98296
3299,206,2024-03-22,mobile,67.11,55285
3300,112,2024-09-07,store,122.22,42176
3301,104,2024-02-07,mobile,154.56,13737
3302,215,2024-02-02,mobile,427.75,77848
3303,388,2024-11-17,web,52.97,39845
3304,426,2025-08-16,store,1029.67,79283
3305,362,2025-07-02,web,354.4,94295
3306,41,2024-09-22,web,227.11,84376
3307,363,2024-05-13,web,227.42,75071
3308,244,2025-08-14,web,106.02,41822
3309,217,2025-08-07,bopis,81.69,36908
3310,68,2024-03-04,mobile,59.0,17663
3311,135,2024-08-22,mobile,207.24,11255
3312,296,2025-09-14,store,82.3,26671
3313,413,2024-04-04,web,79.56,23076
3314,425,2024-05-09,mobile,586.31,88346
3315,133,2025-01-11,mobile,947.82,42877
3316,60,2024-01-09,mobile,639.26,93350
3317,338,2024-01-06,bopis,46.31,56614
3318,139,2025-09-08,web,58.16,20278
3319,57,2025-09-12,web,880.17,46689
3320,423,2025-06-12,bopis,1277.03,47271
3321,33,2025-05-29,web,82.3,91263
3322,368,2024-06-13,store,388.96,20047
3323,313,2024-08-28,bopis,392.31,73838
3324,318,2024-01-24,mobile,990.3,21171
3325,426,2024-06-21,web,123.39,82563
3326,182,2025-07-27,mobile,739.7,36658
3327,23,2024-01-01,mobile,351.98,37486
3328,321,2024-06-02,mobile,61.11,77799
3329,33,2025-07-31,web,59.0,69434
3330,263,2025-01-23,web,645.31,95777
3331,374,2025-06-29,web,1758.93,47906
3332,71,2025-03-22,web,198.73,96387
3333,390,2025-05-28,mobile,46.31,34324
3334,28,2024-11-30,web,588.78,29456
3335,134,2024-06-22,web,84.52,73836
3336,470,2025-11-08,web,1174.3,64780
3337,432,2025-07-25,bopis,41.08,34530
3338,295,2024-05-19,mobile,154.16,32580
3339,466,2025-10-12,web,271.78,67874
3340,77,2024-05-09,mobile,163.57,52291
3341,39,2025-10-21,bopis,44.34,20484
3342,23,2025-09-13,mobile,311.9,10416
3343,494,2024-09-20,mobile,1082.55,64192
3344,160,2024-09-02,web,36.36,14770
3345,397,2024-01-08,web,479.4,62118
3346,151,2025-03-23,store,86.41,59483
3347,460,2025-06-09,mobile,85.98,27272
3348,401,2025-04-19,store,69.13,94478
3349,236,2024-12-17,bopis,20.69,15499
3350,67,2025-09-04,web,282.67,55670
3351,260,2024-04-15,store,354.4,54855
3352,164,2025-07-12,mobile,84.52,54151
3353,454,2025-07-16,web,160.51,44778
3354,270,2024-02-05,web,349.29,21182
3355,83,2025-04-20,bopis,3180.09,79157
3356,170,2025-02-10,web,100.58,66237
3357,355,2024-10-01,bopis,72.27,29028
3358,233,2024-03-19,mobile,126.31,59987
3359,254,2024-04-11,mobile,531.54,32171
3360,104,2024-08-10,bopis,1806.7,85253
3361,85,2024-02-26,bopis,343.85,32199
3362,458,2024-09-19,mobile,406.9,55343
3363,484,2024-09-02,store,69.18,89345
3364,63,2025-10-25,web,32.62,33823
3365,36,2024-08-08,web,639.26,58898
3366,247,2024-12-28,mobile,66.74,36409
3367,52,2025-01-24,mobile,21.75,75625
3368,63,2024-06-23,mobile,81.38,72944
3369,160,2024-07-11,store,392.31,23237
3370,5,2024-03-23,store,177.8,61453
3371,189,2024-09-30,web,1082.55,43170
3372,445,2024-08-28,web,959.82,21715
3373,364,2024-03-05,bopis,62.3,80132
3374,470,2024-04-28,mobile,3180.09,16986
3375,336,2025-04-17,mobile,196.26,61626
3376,446,2025-05-04,mobile,124.38,45439
3377,52,2025-03-11,web,1236.82,86323
3378,143,2024-08-22,web,134.22,74184
3379,428,2025-12-31,mobile,231.24,34900
3380,371,2024-07-22,mobile,215.5,95385
3381,187,2025-07-31,mobile,2074.1,59908
3382,382,2024-12-15,web,118.92,50160
3383,151,2024-05-26,web,28.81,10392
3384,210,2025-02-26,mobile,756.71,15313
3385,72,2025-12-15,web,86.84,47292
3386,484,2024-10-07,web,309.31,25553
3387,148,2024-05-05,web,959.82,41972
3388,398,2024-08-02,bopis,321.02,88397
3389,218,2024-02-02,web,105.94,67423
3390,309,2025-06-07,web,1839.26,77209
3391,415,2024-07-02,mobile,1438.2,18003
3392,473,2024-06-15,web,155.63,96468
3393,393,2025-01-09,mobile,116.43,15742
3394,454,2025-11-27,mobile,639.26,15206
3395,95,2024-01-31,mobile,154.38,38686
3396,338,2025-11-27,web,135.32,19121
3397,86,2025-01-17,bopis,138.75,63374
3398,466,2024-04-22,web,392.31,90808
3399,396,2024-11-27,mobile,179.55,34128
3400,343,2025-08-18,web,69.13,41497
3401,206,2025-05-03,mobile,86.41,63425
3402,46,2025-06-22,store,478.29,46401
3403,62,2024-09-20,web,76.32,75731
3404,259,2025-06-27,web,84.52,36154
3405,189,2024-02-06,store,1278.52,85237
3406,421,2025-12-31,web,208.38,91612
3407,358,2025-06-03,web,44.34,71033
3408,180,2025-05-01,bopis,244.09,23345
3409,324,2025-08-19,bopis,44.34,79413
3410,375,2024-07-28,web,86.84,86222
3411,195,2024-10-10,web,71.44,76429
3412,175,2024-09-20,web,91.38,31361
3413,273,2024-08-06,mobile,163.38,39388
3414,179,2024-01-13,mobile,77.08,95815
3415,203,2025-08-29,mobile,91.38,98574
3416,272,2025-06-26,store,236.84,59003
3417,191,2025-06-04,web,145.68,32957
3418,493,2025-07-07,mobile,66.38,25334
3419,227,2024-11-25,web,520.87,96791
3420,110,2025-12-11,store,86.41,84561
3421,59,2024-01-19,bopis,69.13,90058
3422,176,2024-06-12,bopis,77.95,69715
3423,120,2024-06-08,store,1060.03,64396
3424,437,2024-05-21,mobile,247.15,44534
3425,479,2025-02-16,mobile,488.02,76785
3426,429,2025-01-24,web,613.93,35610
3427,293,2024-07-11,store,294.54,46889
3428,102,2025-12-10,mobile,99.06,64068
3429,333,2025-05-14,web,44.35,48931
3430,293,2024-09-26,mobile,173.68,89436
3431,242,2025-05-11,web,354.4,76496
3432,377,2024-07-19,mobile,84.52,47901
3433,426,2025-01-02,bopis,716.34,71980
3434,413,2025-08-22,bopis,2007.85,90929
3435,9,2025-06-03,mobile,647.46,25728
3436,401,2025-05-02,store,34.3,95467
3437,90,2024-04-28,bopis,164.79,40450
3438,242,2025-05-26,mobile,37.24,17816
3439,125,2024-08-02,store,172.82,13525
3440,199,2024-02-11,mobile,119.58,53005
3441,499,2025-01-13,mobile,684.02,30860
3442,485,2024-04-06,mobile,203.45,41379
3443,52,2024-03-26,web,37.24,72001
3444,461,2025-11-13,bopis,156.46,98441
3445,102,2024-10-16,web,450.24,10467
3446,168,2025-12-01,web,28.81,56608
3447,245,2024-09-20,web,370.82,44551
3448,329,2025-07-01,mobile,1082.55,72157
3449,56,2024-09-23,mobile,39.9,72892
3450,438,2025-11-26,store,176.34,61672
3451,104,2025-06-27,web,504.49,79063
3452,164,2024-07-25,mobile,2843.46,22096
3453,23,2024-02-07,bopis,901.93,46874
3454,135,2024-01-22,mobile,158.68,73518
3455,234,2024-08-30,web,240.26,21412
3456,37,2025-06-03,mobile,55.48,39695
3457,75,2025-08-18,mobile,20.16,71267
3458,374,2024-05-13,web,163.49,33010
3459,381,2024-08-01,web,97.86,85472
3460,230,2024-10-31,web,340.46,52274
3461,185,2024-06-14,web,78.07,68848
3462,282,2025-10-14,web,65.25,72058
3463,302,2025-10-01,web,107.16,85055
3464,473,2025-11-24,mobile,2102.26,33623
3465,158,2025-11-08,web,78.07,30143
3466,322,2024-05-24,mobile,392.31,31126
3467,28,2025-07-17,mobile,21.75,79486
3468,447,2024-04-17,web,166.44,33495
3469,134,2024-07-24,bopis,307.16,13236
3470,135,2025-11-29,web,1435.65,67007
3471,234,2024-11-05,bopis,88.7,23936
3472,122,2025-01-14,mobile,39.64,15266
3473,413,2025-08-20,store,84.52,47177
3474,422,2024-03-13,mobile,41.08,91886
3475,211,2024-07-11,store,279.7,75315
3476,497,2025-08-29,mobile,448.71,40968
3477,380,2024-04-01,web,520.87,93923
3478,140,2024-07-02,mobile,28.81,42542
3479,105,2025-10-16,bopis,194.48,41924
3480,214,2025-11-09,mobile,110.12,68488
3481,470,2024-07-26,bopis,2152.36,98540
3482,81,2024-09-23,mobile,1539.43,47441
3483,175,2024-04-23,web,1236.3,46447
3484,95,2025-06-09,web,90.43,22324
3485,374,2024-02-25,store,70.27,48166
3486,216,2025-05-11,web,13.23,54628
3487,101,2025-02-19,bopis,133.02,31662
3488,457,2024-09-25,web,276.54,58797
3489,429,2024-03-02,web,639.26,12454
3490,190,2025-10-16,bopis,117.84,54439
3491,107,2024-11-18,bopis,28.81,35982
3492,32,2025-02-02,mobile,78.07,49990
3493,195,2024-11-09,mobile,463.12,70201
3494,89,2025-06-26,mobile,1049.83,29116
3495,468,2024-10-05,store,1510.47,33371
3496,73,2024-07-21,web,100.58,34188
3497,485,2024-05-30,bopis,282.09,58291
3498,229,2025-09-02,mobile,91.38,84029
3499,233,2025-09-02,web,297.18,59371
3500,471,2024-02-21,mobile,1419.71,18094
3501,55,2024-02-21,web,51.27,90015
3502,120,2025-07-26,store,35.23,66616
3503,54,2024-04-16,store,69.13,32198
3504,2,2024-12-20,store,138.75,22533
3505,161,2024-10-16,bopis,154.6,20267
3506,396,2024-04-21,bopis,1151.73,62185
3507,288,2025-09-10,mobile,123.24,51346
3508,49,2025-06-16,web,37.24,18856
3509,471,2025-09-16,mobile,192.02,61300
3510,403,2024-11-10,mobile,209.08,92688
3511,471,2024-03-03,mobile,116.32,13574
3512,47,2025-03-11,mobile,91.38,78651
3513,235,2025-07-03,store,72.15,15515
3514,460,2024-11-28,web,404.04,61420
3515,377,2025-07-23,web,96.79,84219
3516,117,2025-08-21,web,319.94,65265
3517,145,2024-07-03,web,90.43,64615
3518,371,2024-01-15,web,586.31,93808
3519,469,2024-09-18,mobile,92.96,48353
3520,325,2024-05-28,store,297.18,90282
3521,92,2024-04-10,store,154.56,66062
3522,239,2025-01-25,mobile,133.02,90789
3523,244,2025-05-29,bopis,586.31,91224
3524,245,2024-04-20,mobile,81.69,44651
3525,426,2025-11-27,mobile,77.95,41052
3526,156,2025-10-05,store,100.58,10223
3527,19,2024-11-11,web,82.3,21167
3528,100,2025-12-20,mobile,647.46,97934
3529,165,2024-08-04,bopis,129.85,85148
3530,465,2025-07-31,mobile,826.66,16975
3531,86,2024-03-03,mobile,39.64,45440
3532,440,2025-05-25,mobile,520.87,92499
3533,153,2024-09-27,mobile,854.76,47445
