return_id,order_item_id,customer_id,return_date,return_reason,return_channel,condition_received,disposition,refund_amount,restocking_fee,processing_cost,recovered_value,cycle_time_hours,fraud_flagged
9790,3849,348,2024-11-17,changed_mind,web,new_unopened,restock,119.7,0.0,5.22,83.79,88,False
9791,3852,330,2024-05-22,changed_mind,mobile,new_unopened,restock,99.06,0.0,24.81,69.34,50,False
9792,3855,295,2025-03-16,changed_mind,web,new_unopened,restock,90.43,0.0,19.41,63.3,34,False
9793,3856,245,2025-11-18,changed_mind,web,new_unopened,restock,78.54,0.0,21.73,54.98,116,False
9794,3858,334,2024-04-29,changed_mind,mobile,opened_unused,liquidate,44.35,0.0,17.47,4.44,137,True
9795,3861,339,2024-07-07,changed_mind,store,new_unopened,restock,59.0,0.0,11.17,41.3,13,False
9796,3871,190,2024-02-26,changed_mind,store,new_unopened,restock,1029.67,0.0,15.67,720.77,42,False
9797,3873,420,2024-05-08,changed_mind,bopis,new_unopened,restock,77.95,0.0,12.76,54.56,9,False
9798,3874,311,2025-06-26,changed_mind,bopis,new_unopened,restock,160.51,0.0,11.33,112.36,108,False
9799,3894,38,2024-07-13,changed_mind,bopis,new_unopened,restock,84.52,0.0,24.29,59.16,131,False
9800,3906,321,2024-07-22,changed_mind,store,new_unopened,restock,77.28,0.0,21.56,54.1,32,False
9801,3932,402,2025-11-08,changed_mind,web,new_unopened,restock,520.87,0.0,9.65,364.61,41,False
9802,3935,364,2024-09-04,changed_mind,bopis,new_unopened,restock,67.11,0.0,5.28,46.98,60,False
9803,3938,243,2024-09-15,changed_mind,web,new_unopened,restock,39.27,0.0,15.36,27.49,84,False
9804,3943,130,2024-04-03,changed_mind,store,new_unopened,restock,147.27,0.0,7.54,103.09,53,False
9805,3944,471,2024-07-04,changed_mind,web,new_unopened,restock,247.15,0.0,24.11,173.0,128,False
9806,3945,54,2025-08-03,changed_mind,bopis,new_unopened,restock,312.92,0.0,15.42,219.04,118,False
9807,3946,457,2025-09-16,changed_mind,mobile,new_unopened,restock,35.23,0.0,11.33,24.66,35,False
9808,3953,51,2024-12-08,changed_mind,bopis,new_unopened,restock,173.68,0.0,16.92,121.58,26,False
9809,3956,312,2024-03-17,changed_mind,bopis,new_unopened,restock,13.23,0.0,13.01,9.26,77,False
9810,3959,23,2025-03-05,changed_mind,web,new_unopened,restock,639.26,0.0,19.59,447.48,73,False
9811,3979,112,2024-05-27,changed_mind,bopis,new_unopened,restock,72.15,0.0,24.9,50.51,35,False
9812,3981,87,2024-08-02,changed_mind,bopis,new_unopened,restock,82.3,0.0,3.09,57.61,44,False
9813,3984,125,2024-04-30,changed_mind,bopis,new_unopened,restock,185.41,0.0,15.77,129.79,48,False
9814,3986,239,2024-08-16,changed_mind,web,new_unopened,restock,259.23,0.0,5.55,181.46,36,False
9815,3990,334,2025-07-01,changed_mind,store,new_unopened,restock,154.16,0.0,14.09,107.91,47,False
9816,3992,266,2024-12-27,changed_mind,mobile,new_unopened,restock,392.31,0.0,10.78,274.62,39,False
9817,3997,139,2024-07-29,changed_mind,bopis,used,destroy,277.5,0.0,16.75,27.75,51,True
9818,3998,301,2024-04-19,duplicate,mobile,opened_unused,donate,153.81,0.0,22.28,15.38,140,True
9819,4005,30,2025-07-11,changed_mind,bopis,new_unopened,restock,155.63,0.0,4.91,108.94,97,False
9820,4007,268,2024-04-17,duplicate,mobile,damaged,donate,215.5,0.0,18.28,21.55,164,True
9821,4009,500,2024-08-29,changed_mind,bopis,new_unopened,restock,91.38,0.0,23.16,63.97,84,False
9822,4023,386,2024-04-03,changed_mind,mobile,new_unopened,restock,156.46,0.0,8.41,109.52,62,False
9823,4048,298,2025-11-02,changed_mind,store,new_unopened,restock,39.64,0.0,16.29,27.75,159,False
9824,4051,14,2024-09-13,changed_mind,store,new_unopened,restock,78.07,0.0,11.41,54.65,82,False
9825,4055,254,2025-01-04,changed_mind,mobile,new_unopened,restock,32.62,0.0,5.57,22.83,14,False
9826,4058,163,2025-09-22,changed_mind,bopis,new_unopened,restock,156.46,0.0,17.93,109.52,113,False
9827,4062,484,2024-02-20,changed_mind,bopis,new_unopened,restock,116.43,0.0,20.59,81.5,123,False
9828,4063,300,2025-10-26,changed_mind,store,new_unopened,restock,85.98,0.0,3.53,60.19,122,False
9829,4067,85,2025-04-11,changed_mind,mobile,new_unopened,restock,194.48,0.0,6.94,136.14,119,False
9830,4069,52,2025-01-31,changed_mind,bopis,new_unopened,restock,756.71,0.0,8.54,529.7,77,False
9831,4074,277,2025-06-03,changed_mind,web,new_unopened,restock,215.5,0.0,14.31,150.85,87,False
9832,4082,88,2025-09-06,changed_mind,mobile,used,liquidate,756.71,0.0,18.57,75.67,166,True
9833,4089,279,2024-11-21,changed_mind,web,new_unopened,restock,34.3,0.0,7.84,24.01,79,False
9834,4096,95,2024-09-08,changed_mind,web,new_unopened,restock,162.76,0.0,6.56,113.93,120,False
9835,4097,469,2025-05-17,changed_mind,mobile,new_unopened,restock,67.55,0.0,8.4,47.28,70,False
9836,4100,40,2025-11-11,changed_mind,mobile,new_unopened,restock,117.81,0.0,13.93,82.47,45,False
9837,4101,253,2024-12-02,changed_mind,mobile,new_unopened,restock,85.98,0.0,24.73,60.19,61,False
9838,4103,9,2025-07-19,changed_mind,web,new_unopened,restock,156.31,0.0,12.02,109.42,39,False
9839,4105,212,2025-06-17,changed_mind,mobile,new_unopened,restock,147.27,0.0,14.74,103.09,29,False
9840,4115,402,2024-05-04,changed_mind,mobile,new_unopened,restock,59.85,0.0,20.07,41.89,105,False
9841,4117,440,2025-06-21,changed_mind,store,new_unopened,restock,215.5,0.0,24.88,150.85,128,False
9842,4126,436,2024-10-08,changed_mind,web,new_unopened,restock,194.48,0.0,8.13,136.14,30,False
9843,4133,468,2024-03-29,changed_mind,web,new_unopened,restock,133.48,0.0,4.65,93.44,63,False
9844,4138,367,2025-06-10,not_as_described,web,opened_unused,refurbish,124.6,0.0,10.48,49.84,124,True
9845,4139,448,2025-06-02,changed_mind,bopis,new_unopened,restock,247.15,0.0,8.2,173.0,16,False
9846,4143,378,2025-03-03,changed_mind,bopis,new_unopened,restock,58.82,0.0,5.02,41.17,82,False
9847,4144,239,2025-07-22,changed_mind,store,used,refurbish,28.81,0.0,12.52,11.52,72,True
9848,4147,311,2024-09-11,changed_mind,mobile,new_unopened,restock,62.07,0.0,20.44,43.45,78,False
9849,4158,81,2025-11-27,changed_mind,mobile,new_unopened,restock,32.62,0.0,20.08,22.83,33,False
9850,4159,175,2025-12-25,changed_mind,store,new_unopened,restock,66.38,0.0,22.82,46.47,64,False
9851,4162,122,2025-10-11,changed_mind,store,new_unopened,restock,138.13,0.0,10.97,96.69,28,False
9852,4167,17,2024-04-19,changed_mind,web,new_unopened,restock,119.7,0.0,9.38,83.79,30,False
9853,4168,326,2024-12-08,changed_mind,web,used,liquidate,55.06,0.0,11.86,5.51,41,True
9854,4182,357,2024-09-28,changed_mind,bopis,new_unopened,restock,203.45,0.0,3.91,142.41,10,False
9855,4198,393,2024-12-01,changed_mind,bopis,new_unopened,restock,194.48,0.0,4.53,136.14,82,False
9856,4205,478,2024-10-03,changed_mind,mobile,new_unopened,restock,77.3,0.0,13.73,54.11,95,False
9857,4206,465,2024-10-30,changed_mind,web,new_unopened,restock,20.16,0.0,21.85,14.11,144,False
9858,4208,210,2025-05-20,changed_mind,bopis,new_unopened,restock,244.09,0.0,7.2,170.86,138,False
9859,4212,334,2024-07-20,changed_mind,bopis,new_unopened,restock,354.4,0.0,22.68,248.08,26,False
9860,4213,480,2024-04-26,changed_mind,mobile,new_unopened,restock,86.84,0.0,18.16,60.79,68,False
9861,4232,482,2024-12-30,changed_mind,web,new_unopened,restock,682.26,0.0,17.23,477.58,154,False
9862,4234,166,2024-11-09,changed_mind,store,new_unopened,restock,319.94,0.0,6.29,223.96,92,False
9863,4236,312,2024-08-16,changed_mind,store,new_unopened,restock,132.76,0.0,5.96,92.93,141,False
9864,4243,187,2024-11-24,changed_mind,web,new_unopened,restock,277.5,0.0,5.1,194.25,110,False
9865,4244,376,2024-09-13,changed_mind,bopis,new_unopened,restock,81.69,0.0,11.19,57.18,132,False
9866,4248,233,2025-08-05,changed_mind,mobile,damaged,liquidate,44.35,0.0,3.45,4.44,85,True
9867,4249,465,2025-06-01,changed_mind,web,new_unopened,restock,55.48,0.0,16.34,38.84,62,False
9868,4258,48,2025-07-10,changed_mind,store,new_unopened,restock,108.72,0.0,24.92,76.1,63,False
9869,4263,318,2024-02-01,changed_mind,mobile,new_unopened,restock,450.24,0.0,19.83,315.17,64,False
9870,4264,341,2024-03-05,changed_mind,mobile,new_unopened,restock,34.3,0.0,8.7,24.01,19,False
9871,4271,245,2025-11-05,changed_mind,web,new_unopened,restock,155.63,0.0,22.66,108.94,11,False
9872,4272,222,2025-01-10,changed_mind,store,new_unopened,restock,147.27,0.0,16.1,103.09,90,False
9873,4274,460,2024-09-23,changed_mind,bopis,new_unopened,restock,201.9,0.0,13.15,141.33,46,False
9874,4275,207,2025-02-09,changed_mind,mobile,new_unopened,restock,756.71,0.0,15.2,529.7,98,False
9875,4281,216,2025-06-26,changed_mind,mobile,new_unopened,restock,100.58,0.0,24.3,70.41,96,False
9876,4282,318,2024-08-14,changed_mind,bopis,new_unopened,restock,58.16,0.0,5.95,40.71,114,False
9877,4285,232,2024-10-14,changed_mind,mobile,new_unopened,restock,165.18,0.0,15.82,115.63,165,False
9878,4296,126,2024-05-11,changed_mind,bopis,new_unopened,restock,77.08,0.0,7.3,53.96,45,False
9879,4300,68,2024-09-05,changed_mind,store,new_unopened,restock,1082.55,0.0,21.76,757.78,53,False
9880,4301,69,2024-06-02,changed_mind,web,new_unopened,restock,28.81,0.0,13.16,20.17,108,False
9881,4314,353,2024-05-28,not_as_described,store,opened_unused,donate,227.11,0.0,22.36,22.71,104,True
9882,4318,186,2024-02-22,changed_mind,mobile,new_unopened,restock,28.81,0.0,8.54,20.17,116,False
9883,4319,426,2025-10-18,changed_mind,bopis,new_unopened,restock,138.75,0.0,22.18,97.12,163,False
9884,4326,248,2024-09-30,changed_mind,store,new_unopened,restock,194.48,0.0,16.88,136.14,74,False
9885,4335,357,2024-11-19,changed_mind,web,new_unopened,restock,36.36,0.0,7.74,25.45,91,False
9886,4338,222,2025-08-17,changed_mind,store,new_unopened,restock,520.87,0.0,7.61,364.61,144,False
9887,4340,479,2024-10-12,changed_mind,web,new_unopened,restock,62.3,0.0,3.44,43.61,62,False
9888,4342,374,2024-04-05,changed_mind,store,new_unopened,restock,156.31,0.0,13.41,109.42,165,False
9889,4347,403,2024-01-18,duplicate,bopis,used,liquidate,138.75,0.0,3.71,13.88,38,True
9890,4349,385,2025-11-24,not_as_described,bopis,used,liquidate,81.38,0.0,13.48,8.14,132,True
9891,4361,260,2024-08-09,changed_mind,store,new_unopened,restock,605.7,0.0,6.67,423.99,58,False
9892,4362,141,2025-01-21,changed_mind,store,new_unopened,restock,91.38,0.0,3.09,63.97,38,False
9893,4366,409,2024-12-05,changed_mind,store,new_unopened,restock,91.38,0.0,15.55,63.97,157,False
9894,4371,369,2024-01-23,changed_mind,mobile,new_unopened,restock,67.55,0.0,20.89,47.28,30,False
9895,4380,412,2024-04-14,changed_mind,web,new_unopened,restock,77.3,0.0,6.02,54.11,137,False
9896,4388,55,2025-06-06,changed_mind,bopis,new_unopened,restock,44.34,0.0,24.52,31.04,99,False
9897,4393,424,2025-04-04,changed_mind,store,new_unopened,restock,67.55,0.0,19.05,47.28,28,False
9898,4397,236,2024-06-22,changed_mind,bopis,new_unopened,restock,196.26,0.0,12.12,137.38,153,False
9899,4401,284,2024-10-25,changed_mind,web,new_unopened,restock,271.29,0.0,4.59,189.9,164,False
9900,4406,288,2024-08-24,changed_mind,bopis,new_unopened,restock,41.08,0.0,8.5,28.76,43,False
9901,4407,351,2025-10-15,changed_mind,mobile,new_unopened,restock,196.26,0.0,16.97,137.38,82,False
9902,4410,82,2024-10-16,changed_mind,mobile,new_unopened,restock,78.07,0.0,7.67,54.65,12,False
9903,4419,352,2024-04-24,changed_mind,mobile,new_unopened,restock,201.33,0.0,5.38,140.93,156,False
9904,4420,396,2024-06-03,changed_mind,store,new_unopened,restock,431.0,0.0,20.41,301.7,48,False
9905,4426,195,2025-05-19,changed_mind,mobile,new_unopened,restock,81.69,0.0,13.2,57.18,53,False
9906,4431,281,2025-11-08,changed_mind,store,new_unopened,restock,479.4,0.0,8.8,335.58,118,False
9907,4434,106,2024-02-24,changed_mind,store,new_unopened,restock,62.07,0.0,23.76,43.45,11,False
9908,4435,233,2025-06-23,changed_mind,mobile,new_unopened,restock,86.41,0.0,3.55,60.49,103,False
9909,4437,345,2025-09-02,changed_mind,web,new_unopened,restock,86.84,0.0,23.77,60.79,27,False
9910,4438,222,2025-12-25,changed_mind,store,used,donate,28.81,0.0,18.05,2.88,9,True
9911,4447,425,2024-12-28,changed_mind,store,new_unopened,restock,203.45,0.0,24.83,142.41,146,False
9912,4455,178,2024-03-17,changed_mind,bopis,new_unopened,restock,123.39,0.0,10.07,86.37,67,False
9913,4459,427,2024-10-15,changed_mind,web,new_unopened,restock,150.08,0.0,24.84,105.06,151,False
9914,4467,389,2024-06-05,changed_mind,mobile,new_unopened,restock,84.52,0.0,15.56,59.16,124,False
9915,4473,256,2025-08-10,changed_mind,bopis,new_unopened,restock,520.87,0.0,23.34,364.61,167,False
9916,4475,170,2024-10-19,not_as_described,web,used,refurbish,79.8,0.0,24.19,31.92,105,True
9917,4487,490,2024-08-25,changed_mind,store,new_unopened,restock,185.41,0.0,8.69,129.79,14,False
9918,4507,269,2025-02-23,changed_mind,bopis,new_unopened,restock,13.23,0.0,13.91,9.26,147,False
9919,4509,310,2025-02-16,changed_mind,store,new_unopened,restock,55.06,0.0,14.47,38.54,164,False
9920,4513,84,2024-04-23,changed_mind,store,new_unopened,restock,118.0,0.0,5.91,82.6,52,False
9921,4522,399,2025-10-05,changed_mind,store,new_unopened,restock,319.94,0.0,3.59,223.96,66,False
9922,4530,20,2024-05-05,changed_mind,bopis,new_unopened,restock,84.52,0.0,24.31,59.16,150,False
9923,4531,87,2024-07-11,changed_mind,bopis,new_unopened,restock,244.09,0.0,9.39,170.86,101,False
9924,4536,343,2025-06-11,changed_mind,store,new_unopened,restock,36.24,0.0,12.89,25.37,136,False
9925,4539,442,2025-12-28,changed_mind,web,new_unopened,restock,227.42,0.0,7.28,159.19,33,False
9926,4540,313,2025-03-23,changed_mind,bopis,new_unopened,restock,156.14,0.0,9.53,109.3,42,False
9927,4552,467,2024-08-15,changed_mind,web,new_unopened,restock,123.39,0.0,20.86,86.37,107,False
9928,4555,16,2025-10-09,changed_mind,web,new_unopened,restock,77.3,0.0,18.78,54.11,164,False
9929,4562,72,2025-08-16,changed_mind,web,new_unopened,restock,68.6,0.0,17.37,48.02,122,False
9930,4572,472,2025-10-01,changed_mind,web,new_unopened,restock,86.41,0.0,6.37,60.49,48,False
9931,4573,457,2025-12-14,changed_mind,mobile,new_unopened,restock,155.63,0.0,9.74,108.94,68,False
9932,4574,58,2024-09-09,changed_mind,web,new_unopened,restock,639.26,0.0,18.66,447.48,68,False
9933,4580,229,2024-09-05,changed_mind,bopis,new_unopened,restock,156.46,0.0,24.21,109.52,42,False
9934,4581,420,2024-06-29,changed_mind,mobile,new_unopened,restock,90.43,0.0,13.72,63.3,78,False
9935,4583,247,2024-07-04,changed_mind,bopis,new_unopened,restock,44.35,0.0,5.96,31.04,147,False
9936,4590,105,2024-10-11,changed_mind,bopis,new_unopened,restock,1060.03,0.0,22.83,742.02,91,False
9937,4595,198,2024-04-02,changed_mind,mobile,new_unopened,restock,77.08,0.0,24.47,53.96,49,False
9938,4597,351,2025-03-24,changed_mind,bopis,new_unopened,restock,44.34,0.0,8.38,31.04,124,False
9939,4600,246,2024-10-29,changed_mind,store,new_unopened,restock,41.08,0.0,22.12,28.76,99,False
9940,4605,303,2025-04-17,changed_mind,mobile,new_unopened,restock,2120.06,0.0,13.25,1484.04,41,False
9941,4608,200,2024-01-19,changed_mind,web,new_unopened,restock,215.5,0.0,24.39,150.85,18,False
9942,4610,239,2024-06-17,changed_mind,mobile,new_unopened,restock,520.87,0.0,19.16,364.61,26,False
9943,4613,278,2024-11-08,changed_mind,web,new_unopened,restock,227.42,0.0,11.76,159.19,63,False
9944,4618,426,2024-12-09,changed_mind,web,new_unopened,restock,59.0,0.0,12.68,41.3,70,False
9945,4630,38,2024-10-30,changed_mind,web,new_unopened,restock,450.24,0.0,6.62,315.17,37,False
9946,4632,122,2025-08-21,changed_mind,mobile,new_unopened,restock,34.3,0.0,6.5,24.01,48,False
9947,4639,424,2025-08-06,changed_mind,store,new_unopened,restock,1747.86,0.0,23.9,1223.5,79,False
9948,4643,16,2025-07-27,changed_mind,store,new_unopened,restock,61.11,0.0,24.93,42.78,128,False
9949,4649,320,2024-08-31,changed_mind,mobile,new_unopened,restock,639.26,0.0,3.66,447.48,8,False
9950,4652,29,2025-11-30,changed_mind,store,new_unopened,restock,120.13,0.0,10.01,84.09,35,False
9951,4657,439,2024-04-13,changed_mind,bopis,new_unopened,restock,244.09,0.0,15.16,170.86,82,False
9952,4658,158,2024-06-21,changed_mind,web,used,liquidate,156.46,0.0,8.59,15.65,138,True
9953,4659,263,2025-02-15,changed_mind,web,new_unopened,restock,86.43,0.0,16.76,60.5,78,False
9954,4664,470,2025-09-24,changed_mind,mobile,new_unopened,restock,42.32,0.0,18.72,29.62,31,False
9955,4666,326,2025-12-03,changed_mind,web,new_unopened,restock,194.84,0.0,24.07,136.39,11,False
9956,4668,477,2024-02-21,changed_mind,web,new_unopened,restock,177.0,0.0,4.94,123.9,157,False
9957,4680,27,2025-08-30,changed_mind,mobile,new_unopened,restock,182.76,0.0,13.95,127.93,154,False
9958,4685,294,2025-07-01,changed_mind,web,new_unopened,restock,1082.55,0.0,18.72,757.78,93,False
9959,4688,202,2025-11-21,changed_mind,bopis,new_unopened,restock,319.94,0.0,10.28,223.96,14,False
9960,4690,239,2024-02-26,changed_mind,mobile,new_unopened,restock,42.32,0.0,3.21,29.62,89,False
9961,4693,475,2024-09-16,changed_mind,mobile,used,restock,44.34,0.0,7.86,31.04,153,True
9962,4705,52,2024-12-25,changed_mind,mobile,new_unopened,restock,228.96,0.0,7.39,160.27,13,False
9963,4709,25,2024-10-06,changed_mind,bopis,new_unopened,restock,69.13,0.0,9.75,48.39,97,False
9964,4719,492,2025-06-10,changed_mind,store,new_unopened,restock,82.3,0.0,8.45,57.61,113,False
9965,4722,145,2024-12-07,changed_mind,bopis,new_unopened,restock,233.85,0.0,22.1,163.69,20,False
9966,4724,382,2024-05-03,changed_mind,mobile,new_unopened,restock,100.58,0.0,3.33,70.41,32,False
9967,4737,289,2024-03-24,changed_mind,store,new_unopened,restock,110.96,0.0,21.56,77.67,76,False
9968,4740,313,2024-08-22,changed_mind,store,new_unopened,restock,44.34,0.0,18.63,31.04,144,False
9969,4742,469,2025-11-19,changed_mind,mobile,new_unopened,restock,59.85,0.0,14.51,41.89,107,False
9970,4753,299,2025-12-23,changed_mind,store,new_unopened,restock,431.0,0.0,19.65,301.7,31,False
9971,4762,371,2025-06-06,changed_mind,mobile,new_unopened,restock,749.58,0.0,8.63,524.71,83,False
9972,4767,413,2024-05-12,changed_mind,bopis,new_unopened,restock,77.3,0.0,4.99,54.11,25,False
9973,4773,361,2024-08-10,changed_mind,bopis,new_unopened,restock,91.38,0.0,4.26,63.97,125,False
9974,4775,259,2025-12-27,changed_mind,mobile,new_unopened,restock,39.9,0.0,10.94,27.93,38,False
9975,4778,367,2025-09-28,changed_mind,bopis,new_unopened,restock,1029.67,0.0,5.41,720.77,19,False
9976,4780,499,2025-12-28,changed_mind,store,new_unopened,restock,86.41,0.0,3.28,60.49,167,False
9977,4787,221,2025-12-05,changed_mind,mobile,new_unopened,restock,58.16,0.0,15.42,40.71,165,False
9978,4789,413,2024-12-03,changed_mind,bopis,new_unopened,restock,406.9,0.0,12.17,284.83,29,False
9979,4791,267,2025-03-12,changed_mind,store,new_unopened,restock,1029.67,0.0,14.32,720.77,128,False
9980,4794,155,2024-05-25,changed_mind,mobile,new_unopened,restock,66.38,0.0,15.82,46.47,44,False
9981,4801,320,2024-02-20,changed_mind,mobile,new_unopened,restock,69.18,0.0,11.18,48.43,72,False
9982,4804,328,2024-09-21,changed_mind,store,new_unopened,restock,479.4,0.0,18.46,335.58,165,False
9983,4809,40,2024-05-10,changed_mind,mobile,new_unopened,restock,55.06,0.0,16.89,38.54,65,False
9984,4815,299,2024-04-03,changed_mind,web,new_unopened,restock,39.9,0.0,16.61,27.93,17,False
9985,4821,75,2024-08-29,changed_mind,bopis,new_unopened,restock,756.71,0.0,15.97,529.7,123,False
9986,4822,17,2025-09-03,changed_mind,web,new_unopened,restock,639.26,0.0,4.85,447.48,96,False
9987,4823,344,2024-06-04,changed_mind,bopis,new_unopened,restock,42.32,0.0,9.42,29.62,125,False
9988,4831,66,2025-02-25,changed_mind,web,new_unopened,restock,81.38,0.0,5.6,56.97,159,False
9989,4835,60,2025-11-09,changed_mind,mobile,new_unopened,restock,301.74,0.0,14.48,211.22,34,False
9990,4836,457,2025-11-29,changed_mind,mobile,new_unopened,restock,215.5,0.0,20.6,150.85,97,False
9991,4840,428,2025-08-05,changed_mind,web,opened_unused,destroy,153.81,0.0,20.1,15.38,102,True
9992,4842,26,2024-09-24,changed_mind,mobile,new_unopened,restock,69.11,0.0,21.43,48.38,60,False
9993,4854,210,2024-03-04,changed_mind,web,new_unopened,restock,71.44,0.0,4.74,50.01,30,False
9994,4855,275,2024-02-28,changed_mind,bopis,new_unopened,restock,34.3,0.0,15.99,24.01,12,False
9995,4872,318,2024-08-26,changed_mind,web,new_unopened,restock,34.3,0.0,22.67,24.01,36,False
9996,4874,407,2025-10-27,changed_mind,bopis,new_unopened,restock,61.11,0.0,6.14,42.78,23,False
9997,4891,269,2025-05-08,changed_mind,web,new_unopened,restock,583.44,0.0,5.48,408.41,56,False
9998,4893,142,2024-07-12,changed_mind,bopis,new_unopened,restock,66.74,0.0,22.92,46.72,15,False
9999,4894,264,2024-10-16,changed_mind,store,new_unopened,restock,76.32,0.0,20.62,53.42,133,False
10000,4897,279,2024-08-21,changed_mind,web,new_unopened,restock,1499.16,0.0,19.05,1049.41,78,False
10001,4928,378,2025-12-09,changed_mind,bopis,new_unopened,restock,215.5,0.0,13.09,150.85,64,False
10002,4937,93,2025-06-23,changed_mind,web,new_unopened,restock,40.32,0.0,24.53,28.22,104,False
10003,4942,184,2024-11-18,changed_mind,bopis,new_unopened,restock,78.07,0.0,21.25,54.65,102,False
10004,4944,430,2025-10-26,changed_mind,bopis,new_unopened,restock,44.35,0.0,12.67,31.04,127,False
10005,4945,16,2024-10-27,changed_mind,web,new_unopened,restock,91.38,0.0,17.24,63.97,42,False
10006,4948,459,2025-04-24,duplicate,store,opened_unused,donate,156.14,0.0,22.35,15.61,130,True
10007,4956,221,2024-01-04,duplicate,bopis,opened_unused,refurbish,69.13,0.0,14.15,27.65,29,True
10008,4957,490,2024-02-29,changed_mind,web,new_unopened,restock,72.27,0.0,5.86,50.59,47,False
10009,4962,219,2024-01-24,changed_mind,bopis,new_unopened,restock,215.5,0.0,6.68,150.85,75,False
10010,4972,53,2024-10-25,changed_mind,store,new_unopened,restock,183.33,0.0,3.99,128.33,85,False
10011,4982,3,2025-05-06,changed_mind,mobile,new_unopened,restock,155.63,0.0,19.01,108.94,15,False
10012,4986,166,2025-02-15,changed_mind,bopis,new_unopened,restock,147.27,0.0,21.78,103.09,82,False
10013,4989,112,2024-12-19,changed_mind,store,new_unopened,restock,72.15,0.0,19.07,50.51,46,False
10014,4993,381,2024-04-10,changed_mind,store,new_unopened,restock,62.3,0.0,21.04,43.61,134,False
10015,4996,286,2024-08-23,changed_mind,bopis,new_unopened,restock,66.38,0.0,20.11,46.47,132,False
10016,4999,176,2025-05-08,changed_mind,bopis,new_unopened,restock,86.84,0.0,24.22,60.79,112,False
10017,5012,479,2025-06-05,changed_mind,bopis,new_unopened,restock,41.46,0.0,22.21,29.02,133,False
10018,5013,232,2025-12-29,changed_mind,store,new_unopened,restock,194.84,0.0,3.78,136.39,101,False
10019,5016,210,2024-06-11,changed_mind,bopis,new_unopened,restock,69.18,0.0,22.84,48.43,52,False
10020,5027,163,2024-06-03,changed_mind,mobile,new_unopened,restock,20.69,0.0,11.96,14.48,153,False
10021,5031,336,2025-01-13,changed_mind,bopis,new_unopened,restock,147.27,0.0,15.4,103.09,115,False
10022,5032,44,2024-03-29,changed_mind,mobile,new_unopened,restock,84.52,0.0,15.93,59.16,97,False
10023,5035,418,2024-10-13,changed_mind,mobile,new_unopened,restock,290.37,0.0,12.65,203.26,9,False
10024,5036,240,2024-02-18,changed_mind,web,new_unopened,restock,194.84,0.0,20.94,136.39,35,False
10025,5046,217,2025-10-27,changed_mind,store,new_unopened,restock,84.52,0.0,3.49,59.16,161,False
10026,5047,445,2024-03-14,changed_mind,bopis,new_unopened,restock,466.89,0.0,8.44,326.82,167,False
10027,5057,461,2024-02-10,changed_mind,store,new_unopened,restock,120.13,0.0,22.41,84.09,92,False
10028,5060,257,2025-05-24,changed_mind,store,new_unopened,restock,36.36,0.0,23.27,25.45,101,False
10029,5063,50,2025-08-11,changed_mind,bopis,new_unopened,restock,51.27,0.0,14.46,35.89,131,False
10030,5069,166,2025-02-19,changed_mind,web,new_unopened,restock,586.31,0.0,23.13,410.42,60,False
10031,5071,404,2024-02-05,changed_mind,web,new_unopened,restock,1029.67,0.0,23.67,720.77,137,False
10032,5073,12,2024-12-02,changed_mind,store,new_unopened,restock,156.46,0.0,20.77,109.52,104,False
10033,5077,219,2025-02-10,changed_mind,web,new_unopened,restock,46.31,0.0,6.59,32.42,13,False
10034,5079,454,2024-03-13,changed_mind,web,new_unopened,restock,69.11,0.0,14.55,48.38,135,False
10035,5083,95,2024-07-23,changed_mind,store,new_unopened,restock,155.63,0.0,19.36,108.94,45,False
10036,5088,432,2024-06-12,changed_mind,store,new_unopened,restock,62.3,0.0,5.0,43.61,60,False
10037,5091,126,2025-03-06,changed_mind,mobile,new_unopened,restock,319.94,0.0,20.81,223.96,7,False
10038,5093,131,2024-03-23,changed_mind,mobile,new_unopened,restock,120.13,0.0,20.04,84.09,101,False
10039,5096,229,2024-05-17,changed_mind,web,new_unopened,restock,55.06,0.0,14.31,38.54,89,False
10040,5098,433,2025-02-23,changed_mind,store,new_unopened,restock,44.34,0.0,14.21,31.04,151,False
10041,5099,28,2025-04-14,changed_mind,bopis,new_unopened,restock,44.35,0.0,14.52,31.04,11,False
10042,5102,392,2025-04-04,changed_mind,web,new_unopened,restock,133.48,0.0,3.81,93.44,44,False
10043,5107,58,2024-06-29,changed_mind,mobile,new_unopened,restock,156.46,0.0,16.84,109.52,8,False
10044,5115,277,2025-10-11,changed_mind,bopis,new_unopened,restock,72.48,0.0,8.89,50.74,21,False
10045,5117,14,2024-10-18,changed_mind,mobile,new_unopened,restock,81.38,0.0,14.62,56.97,143,False
10046,5122,146,2025-09-11,changed_mind,mobile,new_unopened,restock,488.18,0.0,10.63,341.73,112,False
10047,5123,156,2025-03-26,changed_mind,bopis,new_unopened,restock,227.42,0.0,16.01,159.19,27,False
10048,5132,14,2025-03-07,changed_mind,store,new_unopened,restock,102.9,0.0,8.84,72.03,109,False
10049,5133,203,2024-07-26,changed_mind,store,new_unopened,restock,194.84,0.0,12.53,136.39,149,False
10050,5134,38,2025-12-03,changed_mind,web,new_unopened,restock,58.82,0.0,15.23,41.17,73,False
10051,5137,198,2024-11-28,changed_mind,store,damaged,liquidate,58.16,0.0,7.06,5.82,130,True
